"branch","description","forks","issues","name","stars","url","md5sum"
"master","",0,0,"hujiajie/chromium-crosswalk",0,"https://github.com/hujiajie/chromium-crosswalk","cbf0bfb3d43c8fc7d266fe5a38f4a331"
"master","",0,0,"hyperlib/console",0,"https://github.com/hyperlib/console","37f25aa554f3f5e3a198206624204e1d"
"master","Perceptual JPEG encoder, optimized with CUDA&OpenCL, full JPEG format support.",16,0,"ianhuang-777/guetzli-cuda-opencl",63,"https://github.com/ianhuang-777/guetzli-cuda-opencl","cbf49043aa697af1c4f1b24f2fa5473d"
"master",":package: An efficient packed data format for protocol buffer messages",0,0,"ibab/laminate",7,"https://github.com/ibab/laminate","7e1279d8013569cb0668be5949771a0e"
"master","Computation using data flow graphs for scalable machine learning",0,0,"ibab/tensorflow",0,"https://github.com/ibab/tensorflow","165eac7373b6897719de871b78968410"
"v3","Cutting Edge WebRTC Video Conferencing",683,16,"versatica/mediasoup",3688,"https://github.com/versatica/mediasoup","6a7e24b354035bcdeb765a771113a9b0"
"master","Computation using data flow graphs for scalable machine learning",2,0,"ibmsoe/tensorflow",2,"https://github.com/ibmsoe/tensorflow","36ddebea236503d4fc5b87d35eedef89"
"master","Agile Computing Middleware",6,0,"ihmc/nomads",10,"https://github.com/ihmc/nomads","ade8d8ab7fa000d2d0883babe2a5f231"
"master","",0,0,"ikaee/bfr-attendant",0,"https://github.com/ikaee/bfr-attendant","c8a7f1d70b266111bc584a47b03adcba"
"master","Generic Reinforcement Learning Library",1,0,"ikoryakovskiy/grl",0,"https://github.com/ikoryakovskiy/grl","7e7578c77c71353a494f7fcd1717b909"
"master","c++ serving of machine-learning graphs using nodejs",1,0,"illmade/image-node",3,"https://github.com/illmade/image-node","fe6d756a68db1b7b539b3d9437421942"
"master","Base repository for Bazel workspaces.",2,1,"imos/bazel-base",7,"https://github.com/imos/bazel-base","cd110a8e871ec5878da3203a6118ca7c"
"master","gflags for Bazel.",0,0,"imos/bazel-gflags",0,"https://github.com/imos/bazel-gflags","a3d3751ad0dff48ee592d76963269640"
"master","Package of gflags, glog, gmock and gtest for Bazel.",0,0,"imos/gbase",1,"https://github.com/imos/gbase","b6b5ba5d6ba5dda89a5ce982ff4f37ea"
"master","Programs for graphgolf.",0,0,"imos/graphgolf",0,"https://github.com/imos/graphgolf","1a62d52a3d0925bd76f0d188aa207190"
"master","Team Unagi's repository for ICFPC 2016",0,0,"imos/icfpc2016",8,"https://github.com/imos/icfpc2016","1839bdca9b1fddb2325e788a37f405ac"
"master","Z39.50 toolkit for C",13,2,"indexdata/yaz",30,"https://github.com/indexdata/yaz","b9bc23ae358115bea23d48d20bac9917"
"master","The C based gRPC (C++, Node.js, Python, Ruby, Objective-C, PHP, C#)",0,0,"infinit/grpc",0,"https://github.com/infinit/grpc","b87e6534954e97e1e00282c3afda39d7"
"master","Computation using data flow graphs for scalable machine learning",7,0,"Intel-tensorflow/tensorflow",33,"https://github.com/Intel-tensorflow/tensorflow","e32a8f60029b8092162cd56b3c737cd8"
"master","The Intel(R) Enhanced Privacy ID Software Development Kit",10,4,"Intel-EPID-SDK/epid-sdk",25,"https://github.com/Intel-EPID-SDK/epid-sdk","d93a6a63c4b6d982c0c3b9f9fd6885be"
"master","Computation using data flow graphs for scalable machine learning",7,0,"Intel-tensorflow/tensorflow",33,"https://github.com/Intel-tensorflow/tensorflow","e32a8f60029b8092162cd56b3c737cd8"
"master","Google's Protocol Buffers for emscripten",6,2,"invokr/protobuf-emscripten",17,"https://github.com/invokr/protobuf-emscripten","789e88fffe04aed9ae609d9fb139acbc"
"master","The future of online communications.",1,0,"iphydf/c-toxcore",2,"https://github.com/iphydf/c-toxcore","c61c8cf37633fb57d241b9652a1907b0"
"master","Fork of toxcore that's not a github fork",0,0,"iphydf/toxcore",0,"https://github.com/iphydf/toxcore","327f6702a92b06d2d95025ed66d1c73c"
"master","beginning",0,0,"isfull/longshort",0,"https://github.com/isfull/longshort","3eaf8147af3d434e8344e6b46c01c890"
"segnet","Computation using data flow graphs for scalable machine learning",0,0,"ishay2b/tensorflow",0,"https://github.com/ishay2b/tensorflow","7f6c62dc05417ab116ad8ba880afbb5c"
"master","Fork of Envoy used for testing and tinkering as part of the Istio dev process",52,0,"istio/envoy",31,"https://github.com/istio/envoy","01341f5e6a5a2a49cf90c8d75fea8769"
"master","Deprecated home of the C++ client library for Mixer's API, now in istio/proxy",31,0,"istio/old_mixerclient_repo",14,"https://github.com/istio/old_mixerclient_repo","ec027062af5f6bdb5c4cec95bf4e8fd5"
"master","The Istio proxy components.",365,0,"istio/proxy",571,"https://github.com/istio/proxy","767ab48cf504730835ba77500fe61834"
"master","Computation using data flow graphs for scalable machine learning",0,0,"ivano666/tensorflow",0,"https://github.com/ivano666/tensorflow","15500685a4ad91d8ad6db09d4b1557fe"
"master","A color scheme",0,0,"j3parker/desolarized",0,"https://github.com/j3parker/desolarized","32c4c4c29cc532550772801267cf6ea9"
"master","Correct, reproducible, and fast builds for everyone.",0,0,"JackSullivan/bazel",0,"https://github.com/JackSullivan/bazel","9d9d388bfb781986118377b8e5c0c11d"
"master","The tensorgraph is a example show how to generate, load graph from tensorflow",19,2,"JackyTung/tensorgraph",38,"https://github.com/JackyTung/tensorgraph","2f1f440a626067fadfbb48317a75dd41"
"master","A real-time computer vision engine implemented on top of Vulkan API.",5,9,"jadarve/lluvia",25,"https://github.com/jadarve/lluvia","3c44daebc05afa191dd835cbb64b5127"
"master"," Open source software library for numerical computation using data flow graphs.",0,0,"jalexvig/tensorflow",0,"https://github.com/jalexvig/tensorflow","a13dc628976f611fe93292c911cd689b"
"master","Apache module for rewriting web pages to reduce latency and bandwidth.",0,0,"jalonsoa/mod_pagespeed",0,"https://github.com/jalonsoa/mod_pagespeed","020bb31b0efda8fca1340935c96d3bf8"
"master","Lightweight C++ command line option parser",387,62,"jarro2783/cxxopts",2643,"https://github.com/jarro2783/cxxopts","f72843257f24b463d3b5f6e96d2c70af"
"master","Computation using data flow graphs for scalable machine learning",0,0,"jart/tensorflow",1,"https://github.com/jart/tensorflow","4e6a167017ca20ec07ccc4c6ed6bcb03"
"master"," Open source software library for numerical computation using data flow graphs.",0,0,"javierblasco/tensorflow",0,"https://github.com/javierblasco/tensorflow","553df7325ad218fa418275b0593a767b"
"master","Models built with TensorFlow",1,0,"jazcollins/models",1,"https://github.com/jazcollins/models","d5f6c3dfd9433111e64ffad15f2dea56"
"master","Generate code to call C++ libraries from other languages",9,74,"FFIG/ffig",29,"https://github.com/FFIG/ffig","e7ea8dd160b06887a5295e666c6f91b0"
"master","Jsonnet - The data templating language",0,0,"jbeda/jsonnet",0,"https://github.com/jbeda/jsonnet","dbefe616e57c84e74aa6b82ec55da185"
"master","A YAML parser and emitter in C++",1025,214,"jbeder/yaml-cpp",2752,"https://github.com/jbeder/yaml-cpp","f9abc487932a5b950a8e0c390647c816"
"master","Computation using data flow graphs for scalable machine learning",0,0,"jbedorf/tensorflow",0,"https://github.com/jbedorf/tensorflow","8882d03f80f3b4cf0213523d5c6cec83"
"master","The C based gRPC (C++, Node.js, Python, Ruby, Objective-C, PHP, C#)",0,0,"jboeuf/grpc",0,"https://github.com/jboeuf/grpc","1ca3a6de2ae1db070c44a9fa8af39761"
"master","The C based gRPC (C++, Node.js, Python, Ruby, Objective-C, PHP, C#)",0,0,"jcanizales/grpc",0,"https://github.com/jcanizales/grpc","86bbc53708b5378d0e9c30247d4bdd28"
"master","Models built with TensorFlow",5,0,"jch1/models",7,"https://github.com/jch1/models","45f97ce005ce248cc679878b8555fd8c"
"master","a experimental llvm frontend",0,0,"jdavidls/genesis",0,"https://github.com/jdavidls/genesis","9db3d082230746c0c42d5c139c72fb48"
"master","Cross-platform, graphics API agnostic, ""Bring Your Own Engine/Framework"" style rendering library.",0,0,"jdryg/bgfx",0,"https://github.com/jdryg/bgfx","f3424bf44e7053dc7b413c5288677c98"
"master","Computation using data flow graphs for scalable machine learning",0,0,"jeffzheng1/tensorflow",0,"https://github.com/jeffzheng1/tensorflow","15ff33b41c7c7ece110331ed007ab439"
"master","CCTZ is a C++ library for translating between absolute and civil times using the rules of a time zone.",0,0,"Jellybooks/cctz",0,"https://github.com/Jellybooks/cctz","70673228ea42ac256adabd632b8e694e"
"master","Bazel for GNU ARM Embedded Toolchain",0,0,"jemdiggity/bazel_arm_none",5,"https://github.com/jemdiggity/bazel_arm_none","9b192c9f474dd4085cfdccf882bca8a8"
"master"," Open source software library for numerical computation using data flow graphs.",2,0,"jendap/tensorflow",0,"https://github.com/jendap/tensorflow","c4f9c096f7b0fe96a8bd8376c9676827"
"master","TizenRT is a lightweight RTOS-based platform to support low-end IoT devices",0,0,"jeongarmy/TizenRT",0,"https://github.com/jeongarmy/TizenRT","52b1eecbacb031b794912bbb79212eaf"
"master","Tizen RT is a lightweight RTOS-based platform to support low-end IoT devices",0,0,"jeongchanKim/TizenRT",1,"https://github.com/jeongchanKim/TizenRT","55163d5914d12b6a6ef1953f428f447b"
"master","Helps you determine if your email address was comprised in the recent adobe data breach",0,0,"jervisfm/AdobeLeakedEmailChecker",0,"https://github.com/jervisfm/AdobeLeakedEmailChecker","5ab8cd5ab8e742e23cbd65b94ad5485f"
"master","A Copy of the LevelDB library from Google",0,0,"jervisfm/leveldb_copy",0,"https://github.com/jervisfm/leveldb_copy","6c0502be69015b36ef3160b7e6680dc5"
"master","A UCI-compliant chess engine",0,0,"jfern2011/chess",0,"https://github.com/jfern2011/chess","69d42b6e1fc39bd40b9d972a152852e6"
"master","A Tox-based instant messaging and video chat client",141,76,"JFreegman/toxic",1018,"https://github.com/JFreegman/toxic","5dfab1d09f630443a7e634d472f7f9a2"
"master","Collection of libraries to help solving various problems and prototypes faster. Strong focus on advanced graphics development using Vulkan and DirectX 12.",0,0,"jgavert/Higanbana",9,"https://github.com/jgavert/Higanbana","a6ee77c125b3a82bbc31dca9566d87b1"
"master","ModbusScope logs data for analysis using the Modbus protocol.",8,14,"jgeudens/ModbusScope",13,"https://github.com/jgeudens/ModbusScope","cadaa3dcbdc9c51333e971986747b6fd"
"master","A flexible, high-performance serving system for machine learning models",0,0,"jharmsen/serving",0,"https://github.com/jharmsen/serving","83e703cc73f336ce8dea7ad7ae8bceda"
"master","Computation using data flow graphs for scalable machine learning",0,0,"jhaux/tensorflow",0,"https://github.com/jhaux/tensorflow","eb9e8b0b617af0fc8b54c7ce491b70df"
"master","Computation using data flow graphs for scalable machine learning",0,0,"jhseu/tensorflow",1,"https://github.com/jhseu/tensorflow","aaebdfff932a5c06a190bf0c9c82dac7"
"master","Models built with TensorFlow",0,0,"hjp709394/models",0,"https://github.com/hjp709394/models","1ecaffac71352b9d137de2e24ab10bf4"
"master","An open autonomous driving platform",1,0,"jinghaomiao/apollo",4,"https://github.com/jinghaomiao/apollo","c14f2900cc733e9a8f50f3648865bb5b"
"master","Computation using data flow graphs for scalable machine learning",0,0,"JingJunYin/tensorflow",0,"https://github.com/JingJunYin/tensorflow","e7abdd578868752effbe21c2c49af0fe"
"master"," Open source software library for numerical computation using data flow graphs.",0,0,"JinXinDeep/tensorflow",0,"https://github.com/JinXinDeep/tensorflow","aec0648f4ac739bf71fcc1cc65edd3f8"
"master","Strongtalk VM",3,0,"jiridanek/Strongtalk",5,"https://github.com/jiridanek/Strongtalk","a546ac96d193ae8b64018a99c56853b0"
"master","An open-source map editor based on Scmdraft.",9,49,"TheNitesWhoSay/Chkdraft",27,"https://github.com/TheNitesWhoSay/Chkdraft","9c629fc47781f95d2e6c798b645ec903"
"master","Googletest - Google Testing and Mocking Framework",0,0,"jlanecox/googletest",0,"https://github.com/jlanecox/googletest","ad19b5d23b34eb6e43b89756f85ff528"
"master","",0,0,"jmadler/amphtml",1,"https://github.com/jmadler/amphtml","918566f94924d984c36baf95fece04b6"
"master","The C based gRPC (C++, Node.js, Python, Ruby, Objective-C, PHP, C#)",0,0,"JoeWoo/grpc",0,"https://github.com/JoeWoo/grpc","cb6ba731b004d5fa391b71cd96173716"
"master","DEPRECATED USE - https://github.com/PerfectlySoft/Perfect-TensorFlow",0,0,"johndpope/tensorflow",2,"https://github.com/johndpope/tensorflow","4312f6203a89861ae4b4a6e739cc7b2a"
"master","MAME",0,0,"johnparker007/mame",0,"https://github.com/johnparker007/mame","e3690f3eab33a5aa50046e288735b16b"
"2016.04.css-round-display-edtior-draft-1","CSS Round Display implementation for Crosswalk",0,0,"joone/chromium-crosswalk",1,"https://github.com/joone/chromium-crosswalk","4f0fefdf8e7735031c74a1a46fed4827"
"master","Correct, reproducible, and fast builds for everyone.",0,0,"joshua0pang/bazel",1,"https://github.com/joshua0pang/bazel","9d9d388bfb781986118377b8e5c0c11d"
"master","AMP HTML source code, samples, and documentation.  See below for more info.",0,0,"jpettitt/amphtml",0,"https://github.com/jpettitt/amphtml","918566f94924d984c36baf95fece04b6"
"master","C++ front/service proxy",1,0,"jrajahalme/envoy",0,"https://github.com/jrajahalme/envoy","34150931a6039a531e9c57f7c1f425c4"
"main","AMP HTML source code, samples, and documentation.  See below for more info.",0,0,"jridgewell/amphtml",0,"https://github.com/jridgewell/amphtml","fa12dbcbf7868870cc9047d5afea99dc"
"master","",0,0,"js0701/chromium-crosswalk",0,"https://github.com/js0701/chromium-crosswalk","7e140f89a4c3f6cd7d21522898c85b69"
"master","TizenRT is a lightweight RTOS-based platform to support low-end IoT devices",0,0,"jsdosa/TizenRT",0,"https://github.com/jsdosa/TizenRT","4e5b509e5b19b66e3f4fa9c154f5d711"
"master","The C based gRPC (C++, Node.js, Python, Ruby, Objective-C, PHP, C#)",0,0,"jtattermusch/grpc",3,"https://github.com/jtattermusch/grpc","6fd0bed4b938b43d71fadd40ac9854f1"
"master","Bazel patches",0,0,"juhalindfors/bazel-patches",0,"https://github.com/juhalindfors/bazel-patches","6cda5b5f5dfd2c08e78af623eeafdd03"
"master","",0,0,"julienmorasin/doctocare",0,"https://github.com/julienmorasin/doctocare","8c4b0ae3f6257cf569c8116faedb4e28"
"master","TizenRT is a lightweight RTOS-based platform to support low-end IoT devices",0,0,"junmin-kim/TizenRT",0,"https://github.com/junmin-kim/TizenRT","3702aa229906b1d0285ea715ff33f212"
"master","Nothing to see here. Testing kythe extraction for bazel projects",0,0,"justbuchanan/kythe_bazel_demo",0,"https://github.com/justbuchanan/kythe_bazel_demo","668e89d5b2e4087047f785fccfb5f85d"
"master","Computation using data flow graphs for scalable machine learning",0,0,"JVillella/tensorflow",0,"https://github.com/JVillella/tensorflow","4eba340ce1f5bfc50f35c920a9ad29d7"
"master","Computation using data flow graphs for scalable machine learning",0,0,"jwlawson/tensorflow",0,"https://github.com/jwlawson/tensorflow","bc781a090617069abfa17302e4f50431"
"main","Kaggle Python docker image",767,15,"Kaggle/docker-python",1699,"https://github.com/Kaggle/docker-python","3369197e92b1b800c6af4642a787f3a9"
"master","Low Precision Arithmetic for Convolutional Neural Network Inference",0,0,"KaiserKlayton/lpa_cnn",3,"https://github.com/KaiserKlayton/lpa_cnn","13dc19d874fd3a8119c392d1892800ad"
"master","Correct, reproducible, and fast builds for everyone.",0,0,"kamalmarhubi/bazel",0,"https://github.com/kamalmarhubi/bazel","ee610e83e8c3ef6c4a83ed8479b99fcf"
"master","Computation using data flow graphs for scalable machine learning",0,0,"kamcpp/tensorflow",0,"https://github.com/kamcpp/tensorflow","5318a4b4704f7f4b5309740f8dcc67cd"
"master","Computation using data flow graphs for scalable machine learning",0,0,"karllessard/tensorflow",0,"https://github.com/karllessard/tensorflow","b3b554c2261baa1cc57db6d34b0b3814"
"master","Correct, reproducible, and fast builds for everyone.",0,0,"katre/bazel",0,"https://github.com/katre/bazel","6493aa370d3a731d10e6cee1a7fe920a"
"master","A place to make all the usual TensorFlow Newbie mistakes ... gotta start somewhere!",1,0,"kcartier/tensorflow-toe-in-the-water",1,"https://github.com/kcartier/tensorflow-toe-in-the-water","b5b7fedc4d1c2b389d6da9d66fe63579"
"master","Correct, reproducible, and fast builds for everyone.",1,0,"kchodorow/bazel",0,"https://github.com/kchodorow/bazel","ae66969993e8179b6affeecb2a2010c2"
"master","Correct, reproducible, and fast builds for everyone.",1,0,"kchodorow/bazel",0,"https://github.com/kchodorow/bazel","ae66969993e8179b6affeecb2a2010c2"
"master","A flexible, high-performance serving system for machine learning models",0,0,"kchodorow/serving",0,"https://github.com/kchodorow/serving","5a35cc1c7f0998effa631906b34ec4b1"
"master","Computation using data flow graphs for scalable machine learning",0,0,"kchodorow/tensorflow",0,"https://github.com/kchodorow/tensorflow","1e3c80f87cfcee8980d0eb182bdda53f"
"main","Collection of Advent of Code solutions over the years",0,0,"kdungs/adventofcode",0,"https://github.com/kdungs/adventofcode","dce6f709414034a1a441f2890871c84b"
"master","Personal tensorflow notebook",0,0,"kengz/tensorflow-notebook",0,"https://github.com/kengz/tensorflow-notebook","344541a16feedaee1a9134e0504a210e"
"master","A plant monitor system powered by Alexa",0,0,"kevkruemp/HRI_Plant_Monitor",0,"https://github.com/kevkruemp/HRI_Plant_Monitor","6e612dceda4f762693b4240f2266bfb6"
"master","Firmware for the Keyboardio Model 01 and other keyboards with AVR or ARM MCUs.",184,109,"keyboardio/Kaleidoscope",576,"https://github.com/keyboardio/Kaleidoscope","4022922091aa2732639eb073dd06d4af"
"master","a language for image processing and computational photography",0,0,"kgnk/Halide",0,"https://github.com/kgnk/Halide","4c91abcdc6749059212f42687c3bd07c"
"master","",332,415,"KhronosGroup/SPIRV-Tools",636,"https://github.com/KhronosGroup/SPIRV-Tools","5ac456aed05f66d36f0d7f30bc68a17d"
"master","Correct, reproducible, and fast builds for everyone.",0,0,"kidaa/bazel",0,"https://github.com/kidaa/bazel","54a0db851fe6115f6ad7fef6ae81ffd5"
"master","",0,0,"kimbyungsang/cranberries",0,"https://github.com/kimbyungsang/cranberries","ebe38051917dc13d92a41f67e71a7737"
"master","My core for most of my projects ...",3,1,"kimkulling/cppcore",10,"https://github.com/kimkulling/cppcore","51d2d5b2bc6fa75958acbfdaa9b4d74c"
"master","Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure.",0,0,"kingland/consul",0,"https://github.com/kingland/consul","d6f5d451afc5885cd4a9b927f722edef"
"master","QUIC, a multiplexed stream transport over UDP",0,0,"kku1993/libquic",0,"https://github.com/kku1993/libquic","05fc83644fd538e25751453cff1135cf"
"master","",2,0,"KlubJagiellonski/pola-ai",4,"https://github.com/KlubJagiellonski/pola-ai","afff3cb85bdc427272e305aec79ba612"
"master","Computation using data flow graphs for scalable machine learning",0,0,"kobejean/tensorflow",0,"https://github.com/kobejean/tensorflow","2e42622cfc241a72ab25154a02f66b3c"
"master","Computation using data flow graphs for scalable machine learning",0,0,"Kongsea/tensorflow",0,"https://github.com/Kongsea/tensorflow","a27ed044b4c96da372c43a563823d0e5"
"master","Qt기반 오픈소스연동 게임엔진",2,0,"koobonil/Boss2D",4,"https://github.com/koobonil/Boss2D","59baa52380f24583c87ed2fce5b96c18"
"master","A (tentative) C++ client for Prometheus.io",1,6,"korfuri/client_cpp",10,"https://github.com/korfuri/client_cpp","ba6f1617ec5a67b1e5dfab530f7ae7bb"
"master","A C++11-compliant fake clock useful for C++ unit tests that depend on time.",3,0,"korfuri/fake_clock",11,"https://github.com/korfuri/fake_clock","ae4aeae2f83f90df96624b72156bfe6e"
"master","Define your keyboard layout as C++ class.",4,3,"kozikow/keyremaplinux",18,"https://github.com/kozikow/keyremaplinux","055d8ab8125636a7c6a17ab33d5e7ef7"
"master","The C based gRPC (C++, Node.js, Python, Ruby, Objective-C, PHP, C#)",0,0,"kpayson64/grpc",0,"https://github.com/kpayson64/grpc","65334b03defd1a0c8a78474988621c7d"
"master","Correct, reproducible, and fast builds for everyone.",0,0,"Krasnyanskiy/bazel",0,"https://github.com/Krasnyanskiy/bazel","ae06f88ecb65640c32c94d3b4701fda8"
"master","OpenCL support for TensorFlow",0,0,"krikru/tensorflow-opencl",0,"https://github.com/krikru/tensorflow-opencl","c72fd8900eb7bcd0f91c2717779e753b"
"master","The C based gRPC (C++, Node.js, Python, Ruby, Objective-C, PHP, C#)",0,0,"kriswuollett/grpc",0,"https://github.com/kriswuollett/grpc","e7965083cd69db55057b983246e9f227"
"master","The C based gRPC (C++, Node.js, Python, Ruby, Objective-C, PHP, C#)",0,0,"kskalski/grpc",0,"https://github.com/kskalski/grpc","78a12685745b384a86d16fdc6f6c924e"
"master","UNUSED - The C based gRPC (C++, Node.js, Python, Ruby, Objective-C, PHP, C#)",0,0,"ksophocleous/grpc",0,"https://github.com/ksophocleous/grpc","f6639ed5aee4eff0651b5b2e5e53f3f9"
"main","Kubernetes Virtualization API and runtime in order to define and manage virtual machines.",640,120,"kubevirt/kubevirt",2665,"https://github.com/kubevirt/kubevirt","17596443a7a72859bb4d9e45f4f4ef02"
"master","The C based gRPC (C++, Node.js, Python, Ruby, Objective-C, PHP, C#)",0,0,"kumaralokgithub/grpc",0,"https://github.com/kumaralokgithub/grpc","f06b3a5f46dfdd066f50e5f9cbac7e36"
"master","The C based gRPC (C++, Node.js, Python, Ruby, Objective-C, PHP, C#)",0,0,"KyoheiG3/grpc",0,"https://github.com/KyoheiG3/grpc","29958666605bc1c2fd847a8b427f1b99"
"master","Kythe is a pluggable, (mostly) language-agnostic ecosystem for building tools that work with code.",206,262,"kythe/kythe",1621,"https://github.com/kythe/kythe","fc5e13f709a6a0d3e2fb992b703dccd2"
"master","An Android app of image recognition with TensorFlow.",2,0,"Lab603/PicEncyclopedias",4,"https://github.com/Lab603/PicEncyclopedias","398d8465adba852a177cf63d8f34ce33"
"master","Jsonnet - The data templating language",0,0,"lamuguo/jsonnet",0,"https://github.com/lamuguo/jsonnet","1e473150d3fe99678d99580f3da0241e"
"master","AMP HTML source code, samples, and documentation.  See below for more info.",1,0,"lannka/amphtml",0,"https://github.com/lannka/amphtml","e217a3004c48d10674cea660b3a9c9f1"
"master","Computation using data flow graphs for scalable machine learning",0,0,"laosiaudi/tensorflow",0,"https://github.com/laosiaudi/tensorflow","800e8a77359dcfa286c21503adb6477f"
"master","A Library for Spherical Geometry",0,0,"laramiel/s2-geometry-library",0,"https://github.com/laramiel/s2-geometry-library","d91e3e6d375aa9177935b80b95f87a4b"
"master","Cartographer is a system that provides real-time simultaneous localization and mapping (SLAM) in 2D and 3D across multiple platforms and sensor configurations.",2,0,"larics/cartographer",4,"https://github.com/larics/cartographer","529b175fbd6ae92b232979e33442b414"
"master","The C based gRPC (C++, Node.js, Python, Ruby, Objective-C, PHP, C#)",1,0,"larsonmpdx/grpc",0,"https://github.com/larsonmpdx/grpc","2ac90d0dc39d0f6f68424a7ddb55495c"
"master","Computation using data flow graphs for scalable machine learning",0,0,"laszlocsomor/tensorflow",0,"https://github.com/laszlocsomor/tensorflow","6c97ac397499dabd7ad26359632ba1dd"
"master","A peer to peer social network that doesn't rely on a central server. Ideally this project will allow users to control their own data.",0,0,"LaurieHarding-Russell/Decentralized-Social-Network",1,"https://github.com/LaurieHarding-Russell/Decentralized-Social-Network","9669986c14e838147380127c64c2003a"
"master","Kythe is a pluggable, (mostly) language-agnostic ecosystem for building tools that work with code.",0,0,"legrosbuffle/kythe",0,"https://github.com/legrosbuffle/kythe","db05fbd735e5df47299723a8a0051d9c"
"master","Google's Operations Research tools",0,0,"legrosbuffle/or-tools",0,"https://github.com/legrosbuffle/or-tools","f67e086a28542b1cc257ad1ecef0f746"
"master","The C based gRPC (C++, Node.js, Python, Ruby, Objective-C, PHP, C#)",0,0,"leifurhauks/grpc",1,"https://github.com/leifurhauks/grpc","ea906736cc39fe89aeb5c413f207ccf3"
"master","Java to C++/Javascript",1,1,"leruce/iCJS",2,"https://github.com/leruce/iCJS","c42c6a47b693c116315b4e8f99dff658"
"master","Heron is a realtime, distributed, fault-tolerant stream processing engine from Twitter",0,0,"lewiskan/heron",0,"https://github.com/lewiskan/heron","34d66c1ab9df7d83f6cf2198deb90206"
"master","Spherical harmonics library ",0,0,"lhkbob/spherical-harmonics",2,"https://github.com/lhkbob/spherical-harmonics","8cd09b79da06ef88e0a489f5c3327f43"
"master","Official github repository for Fast Artificial Neural Network Library (FANN)",350,24,"libfann/fann",1291,"https://github.com/libfann/fann","ab40084c4ce7eb47b016676a20111625"
"master","Flycast is a multiplatform Sega Dreamcast emulator",77,235,"libretro/flycast",135,"https://github.com/libretro/flycast","7abc03ef89191b52185a67651882ddb3"
"master","An asynchronous application framework built on C++ coroutines and epoll.",6,6,"LifeWanted/liblw",32,"https://github.com/LifeWanted/liblw","895cef4b9326aec30bcf126ce7996da9"
"master","Examples for Bazel",0,0,"liftup/examples",0,"https://github.com/liftup/examples","65bec6f4313165d705f6b47a8c609ec7"
"master","A fast, scalable, distributed game server framework for C++, include actor library, network library,can be used as a  real time multiplayer game engine ( MMO RPG/MOBA ), which support C#/Lua script/ Unity3d, Cocos2dx and plan to support Unreal. BBS: http://bbs.noahframe.com",0,0,"yss-al/NoahGameFrame",0,"https://github.com/yss-al/NoahGameFrame","2b2afc505d5156f7ad74030fe9110df5"
"master","The Lightstep distributed tracing library for C++",16,0,"lightstep/lightstep-tracer-cpp",37,"https://github.com/lightstep/lightstep-tracer-cpp","9ef1260f894389f6759aa3df814c4839"
"master","Simple proxy for mysql and redis",1,0,"lijie/siriusdb",4,"https://github.com/lijie/siriusdb","8acb7777fbcb8ec422a713bfeb9c9183"
"master","Go rules for Bazel",0,0,"linuxerwang/rules_go",0,"https://github.com/linuxerwang/rules_go","5becf6d4c3f89f304ad0d8b9f2189b9d"
"master","Laboratories from university",2,1,"lionell/labs",2,"https://github.com/lionell/labs","8aaa45d2aac0af3f168e25fbc2afcd63"
"master","Laboratories from university",2,1,"lionell/labs",2,"https://github.com/lionell/labs","8aaa45d2aac0af3f168e25fbc2afcd63"
"master","Laboratories from university",2,1,"lionell/labs",2,"https://github.com/lionell/labs","8aaa45d2aac0af3f168e25fbc2afcd63"
"master","Protocol Buffers - Google's data interchange format",0,0,"Livefyre/protobuf",0,"https://github.com/Livefyre/protobuf","9a33cb505a9f4beb66dc394e641aaa1e"
"master","C++ front/service proxy",1,0,"lizan/envoy",1,"https://github.com/lizan/envoy","fdb00997d2b2ae186cf6c786f8da585f"
"master","The istio proxy implementations",0,0,"lizan/proxy",0,"https://github.com/lizan/proxy","a988adb1d62dd42f01f8b43a0437a177"
"master","H2O - the optimized HTTP/1, HTTP/2 server",0,0,"lkwg82/h2o",0,"https://github.com/lkwg82/h2o","38c6b1016ca5b486152e4201a6be25cf"
"master","Computation using data flow graphs for scalable machine learning",0,0,"llhe/tensorflow",1,"https://github.com/llhe/tensorflow","d12a9af945ea57afbe39f057be1097f9"
"main","",89,0,"llvm/llvm-test-suite",43,"https://github.com/llvm/llvm-test-suite","0e23076dbe4b0671999740ad846f1e09"
"master","RE2 is a fast, safe, thread-friendly alternative to backtracking regular expression engines like those used in PCRE, Perl, and Python. It is a C++ library.",0,0,"lnussbaum/re2",0,"https://github.com/lnussbaum/re2","4b7f8b8ec655ebd501dcee5705734149"
"mymaster","Tizen RT is a lightweight RTOS-based platform to support low-end IoT devices",0,0,"lokeshbv/TizenRT",0,"https://github.com/lokeshbv/TizenRT","0a32900b5f47ebdc2265ac0bdf848cc3"
"master","自己实现的一个小检索服务（由于索引是hadoop streaming模式生成的，所以index_data都是text格式）",0,0,"lokicui/query",0,"https://github.com/lokicui/query","b2c08546e101fb7e2bc3f4f865a99503"
"master","A YAML parser and emitter in C++",1,1,"loot/yaml-cpp",0,"https://github.com/loot/yaml-cpp","164ec6040dbb28692cada86ea81da65f"
